"任务id（唯一，顺次递增）(1000——2000,引子,2000——3000,第一章）（20000——25000，环任务,25001-30000，任务）"	"任务名称色彩"	"任务名称(日志，追踪面板显示)"	"接受等级（显示为可接任务的条件，接受任务的条件）"	"接受等级上限（超过此等级无法再接取此任务）"	"前置任务id(可填多个,任意一个前置任务完成,则当前任务可接)"	"所显示的章节（0=引子,1=第一章,依此类推）"	"职业限制(1=丐帮可接;2=少林可接;4=全真可接;0或7=所有职业可接)"	"是否节点任务（最大节点任务=0，节点任务1，新增其他后续递增）这列也可以不用填了，程序能分析出来"	"子任务列表（子任务数组，用逗号隔开）"	"任务分类（主线任务1，支线任务2，帮派任务3，环任务4，7日任务5）"	"任务类型（1杀怪,2对话,3收集物品,4功能类【经脉、装备、坐骑、英雄、主角级别、挑战本、法阵、生存挑战】,5通关指定副本,6,扫荡指定副本7,随机环数任务，8,跟随任务：NPC跟随玩家,9,跟随任务:玩家跟随NPC，10，新脚本控制）"	"功能类型（0,对话1,玩家达到指定等级2,玩家达到指定经脉等级3,玩家英雄卡牌激活数量4,坐骑升级5,道具升级6,坐骑突破7,挑战本最大层级8,玩家英雄卡牌升级到达等级9,加入帮派10,完成环任务的次数11,升级任意技能12,坐骑战斗力13,背旗战斗力14,宠物战斗力15,角色战斗力16,帮派贡献17,侍从数量18,侍从总的战斗力19，法阵升级20，生存挑战本21,怪物图鉴；只能填1级）"	"检测次数类型（0=计数检测，1=数值检测）"	"任务放弃标识（是否可放弃）"	"是否是日常任务0不是1是"	"手动提交"	"每日可做次数"	"日常任务类型（0=默认，1=挂机迷城）"	"接受任务NPCid（索引CreatureType）"	"接受任务以后"	"接受NPC名称（可接任务中显示用）"	"完成任务NPCid"	"完成任务以后"	"完成NPC名称（可接任务中显示用）"	"接受任务剧情（索引剧情表PlotConfig）"	"接受任务对白（索引对白表DialogSequenceConfig）"	"任务中对白（索引对白表）"	"完成任务剧情（索引剧情表PlotConfig）"	"完成任务对白（索引对白表DialogSequenceConfig）"	"任务接受屏幕消息（索引字典）"	"任务完成可交状态若提示字符串"	"任务描述（索引字典）"	"任务指引（在日志的可接任务中显示，索引字典）"	"完成条件（在日志的已接任务中显示，索引字典）"	"可接寻路Id(如果策划不用的话，不用配了，之前是用在任务标题支持寻路上，程序代码里算了，以前的思路是程序不对表的任何逻辑做分析，所以都用配置的方式，该吐槽！)"	"可接追踪简述（在追踪界面的可接任务中显示，索引字典）"	"已接追踪简述（在追踪界面的已接任务中显示，索引字典）"	"可完成追踪简述（在追踪界面的可完成任务中显示，索引字典）"	"对话NPCid（对话类任务，找谁对话）"	"怪物关卡id（杀怪类任务，怪物所在关卡）"	"功能参数组（物品收集，杀怪）"	"参数组数量(物品，怪物数量）"	"功能次数(刷星、次数、经脉、升星、坐骑升级、英雄数量、主角等级）"	"功能参数1(通关副本星级：1星-0，2星-2，3星-4)"	"完成任务扣除收集物"	"接受任务附加掉落的怪(索引到CreatureType表)"	"接收任务附加掉落Id(索引到DropCommon表)"	"采集任务可采物id(索引到CreatureType表)"	"接受任务时候关卡界面ID（-1不弹推荐关卡，其他则显示关卡界面）"	"推荐关卡ID（关卡界面中，推荐箭头指向的关卡）"	"功能脚本（类似强化等特殊功能类任务，挂载的功能脚本）"	"奖励技能点（术力）"	"奖励金币"	"奖励银币"	"奖励经验"	"奖励声望"	"奖励物品1id"	"奖励物品1数量"	"奖励物品2id"	"奖励物品2数量"	"奖励物品3id"	"奖励物品3数量"	"功能开放-接任务(程序用，不填)"	"功能开放-完成任务（未交)(程序用，不填)"	"功能开放-完成任务（已交)(程序用，不填)"	"副本开放-接任务时"	"副本开放-完成任务时"	"完成任务触发脚本"	"提交任务触发脚本"	"任务名(utf8)不填程序用"	"是否循环任务"	"新手任务"	"新手指引扫荡指定副本（不相关新手指引的不用填）"	"一键完成任务金币数"	"跟随任务npc场景ID"	"跟随npc完成任务坐标点(x,y,z)"	"多目标描述填写2，3，4目标"	"7日任务天(任务出现在第几天)"	"7日任务界面显示顺序"	"任务图片"	"任务可接描述（索引字典）"	"任务已完成描述（索引字典）"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4229"	"[FFCC00]【主线】[-]"	"找茬"	"213"	"0"	"4228"	"15"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"14054"	""	"萧逸明"	"0"	"0"	"0"	"0"	"42292"	"42290"	"42298"	"42291"	"42292"	"42293"	"0"	"42294"	"42295"	"42296"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"686387758"	""	"100001"	"20000"	"100010"	"1000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4230"	"[FFCC00]【主线】[-]"	"别打脸"	"213"	"0"	"4229"	"15"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"14065"	""	"纨绔公子"	"0"	"0"	"0"	"0"	"42302"	"42300"	"42308"	"42301"	"42302"	"42303"	"0"	"42304"	"42305"	"42306"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"686387758"	""	"100001"	"20000"	"100010"	"1000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4231"	"[FFCC00]【主线】[-]"	"故人相见"	"214"	"0"	"4230"	"15"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"14067"	""	"沉香"	"0"	"0"	"0"	"0"	"42312"	"42310"	"42318"	"42311"	"42312"	"42313"	"0"	"42314"	"42315"	"42316"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"688479586"	""	"100001"	"20000"	"100010"	"1000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4232"	"[FFCC00]【主线】[-]"	"走散"	"214"	"0"	"4231"	"15"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"14054"	""	"萧逸明"	"0"	"0"	"0"	"0"	"42322"	"42320"	"42328"	"42321"	"42322"	"42323"	"0"	"42324"	"42325"	"42326"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"688479586"	""	"100001"	"20000"	"100010"	"1000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4233"	"[FFCC00]【主线】[-]"	"追杀"	"214"	"0"	"4232"	"15"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"14067"	""	"沉香"	"0"	"0"	"0"	"0"	"42332"	"42330"	"42338"	"42331"	"42332"	"42333"	"0"	"42334"	"42335"	"42336"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"688479586"	""	"100001"	"20000"	"100010"	"1000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4234"	"[FFCC00]【主线】[-]"	"楚玉的安危"	"214"	"0"	"4233"	"15"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"14055"	""	"欧阳羽"	"0"	"0"	"0"	"0"	"42342"	"42340"	"42348"	"42341"	"42342"	"42343"	"0"	"42344"	"42345"	"42346"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"688479586"	""	"100001"	"20000"	"100010"	"1000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4235"	"[FFCC00]【主线】[-]"	"生死未知"	"214"	"0"	"4234"	"15"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"14067"	""	"沉香"	"0"	"0"	"0"	"0"	"42352"	"42350"	"42358"	"42351"	"42352"	"42353"	"0"	"42354"	"42355"	"42356"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"688479586"	""	"100001"	"20000"	"100010"	"1000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4236"	"[FFCC00]【主线】[-]"	"欺骗感情"	"214"	"0"	"4235"	"15"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"14065"	""	"纨绔公子"	"0"	"0"	"0"	"0"	"42362"	"42360"	"42368"	"42361"	"42362"	"42363"	"0"	"42364"	"42365"	"42366"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"688479586"	""	"100001"	"20000"	"100010"	"1000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4237"	"[FFCC00]【主线】[-]"	"城主之子"	"214"	"0"	"4236"	"15"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"14054"	""	"萧逸明"	"0"	"0"	"0"	"0"	"42372"	"42370"	"42378"	"42371"	"42372"	"42373"	"0"	"42374"	"42375"	"42376"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"688479586"	""	"100001"	"20000"	"100010"	"1000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4238"	"[FFCC00]【主线】[-]"	"有危险"	"215"	"0"	"4237"	"15"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"14065"	""	"纨绔公子"	"0"	"0"	"0"	"0"	"42382"	"42380"	"42388"	"42381"	"42382"	"42383"	"0"	"42384"	"42385"	"42386"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"690571429"	""	"100001"	"20000"	"100010"	"1000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4239"	"[FFCC00]【主线】[-]"	"干嘛打我"	"215"	"0"	"4238"	"15"	"0"	"0"	""	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"-1"	""	"自动"	"0"	"0"	"0"	"0"	"42392"	"42390"	"42398"	"42391"	"42392"	"42393"	"0"	"42394"	"42395"	"42396"	"0"	"0"	"14064"	"1"	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"690571429"	""	"100001"	"20000"	"100010"	"1000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4240"	"[FFCC00]【主线】[-]"	"不可放肆"	"215"	"0"	"4239"	"15"	"0"	"0"	""	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"-1"	""	"自动"	"0"	"0"	"0"	"0"	"42402"	"42400"	"42408"	"42401"	"42402"	"42403"	"0"	"42404"	"42405"	"42406"	"0"	"0"	"14066"	"130"	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"690571429"	""	"100001"	"20000"	"100010"	"1000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4241"	"[FFCC00]【主线】[-]"	"又是我"	"215"	"0"	"4240"	"15"	"0"	"0"	""	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"-1"	""	"自动"	"0"	"0"	"0"	"0"	"42412"	"42410"	"42418"	"42411"	"42412"	"42413"	"0"	"42414"	"42415"	"42416"	"0"	"0"	"14060"	"130"	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"690571429"	""	"100001"	"20000"	"100010"	"1000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4242"	"[FFCC00]【主线】[-]"	"抢劫啦"	"215"	"0"	"4241"	"15"	"0"	"0"	""	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"-1"	""	"自动"	"0"	"0"	"0"	"0"	"42422"	"42420"	"42428"	"42421"	"42422"	"42423"	"0"	"42424"	"42425"	"42426"	"0"	"0"	"14061"	"130"	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"690571429"	""	"100001"	"20000"	"100010"	"1000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4243"	"[FFCC00]【主线】[-]"	"何人闹事"	"215"	"0"	"4242"	"15"	"0"	"0"	""	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"-1"	""	"自动"	"0"	"0"	"0"	"0"	"42432"	"42430"	"42438"	"42431"	"42432"	"42433"	"0"	"42434"	"42435"	"42436"	"0"	"0"	"14062"	"130"	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"690571429"	""	"100001"	"20000"	"100010"	"1000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4244"	"[FFCC00]【主线】[-]"	"不许瞎闹"	"215"	"0"	"4243"	"15"	"0"	"0"	""	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"-1"	""	"自动"	"0"	"0"	"0"	"0"	"42442"	"42440"	"42448"	"42441"	"42442"	"42443"	"0"	"42444"	"42445"	"42446"	"0"	"0"	"14063"	"130"	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"690571429"	""	"100001"	"20000"	"100010"	"1000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4245"	"[FFCC00]【主线】[-]"	"审问"	"216"	"0"	"4244"	"15"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"14055"	""	"欧阳羽"	"0"	"0"	"0"	"0"	"42452"	"42450"	"42458"	"42451"	"42452"	"42453"	"0"	"42454"	"42455"	"42456"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"692663272"	""	"100001"	"20000"	"100010"	"1000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4246"	"[FFCC00]【主线】[-]"	"吹牛"	"216"	"0"	"4245"	"15"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"14065"	""	"纨绔公子"	"0"	"0"	"0"	"0"	"42462"	"42460"	"42468"	"42461"	"42462"	"42463"	"0"	"42464"	"42465"	"42466"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"692663272"	""	"100001"	"20000"	"100010"	"1000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4247"	"[FFCC00]【主线】[-]"	"毁容"	"216"	"0"	"4246"	"15"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"14055"	""	"欧阳羽"	"0"	"0"	"0"	"0"	"42472"	"42470"	"42478"	"42471"	"42472"	"42473"	"0"	"42474"	"42475"	"42476"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"692663272"	""	"100001"	"20000"	"100010"	"1000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4248"	"[FFCC00]【主线】[-]"	"弱势青年"	"216"	"0"	"4247"	"15"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"14065"	""	"纨绔公子"	"0"	"0"	"0"	"0"	"42482"	"42480"	"42488"	"42481"	"42482"	"42483"	"0"	"42484"	"42485"	"42486"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"692663272"	""	"100001"	"20000"	"100010"	"1000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4249"	"[FFCC00]【主线】[-]"	"山道出入"	"216"	"0"	"4248"	"15"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"14055"	""	"欧阳羽"	"0"	"0"	"0"	"0"	"42492"	"42490"	"42498"	"42491"	"42492"	"42493"	"0"	"42494"	"42495"	"42496"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"692663272"	""	"100001"	"20000"	"100010"	"1000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4250"	"[FFCC00]【主线】[-]"	"密道"	"216"	"0"	"4249"	"15"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"14065"	""	"纨绔公子"	"0"	"0"	"0"	"0"	"42502"	"42500"	"42508"	"42501"	"42502"	"42503"	"0"	"42504"	"42505"	"42506"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"692663272"	""	"100001"	"20000"	"100010"	"1000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4251"	"[FFCC00]【主线】[-]"	"北魏来犯"	"216"	"0"	"4250"	"15"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"14055"	""	"欧阳羽"	"0"	"0"	"0"	"0"	"42512"	"42510"	"42518"	"42511"	"42512"	"42513"	"0"	"42514"	"42515"	"42516"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"692663272"	""	"100001"	"20000"	"100010"	"1000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4252"	"[FFCC00]【主线】[-]"	"白伊也在"	"217"	"0"	"4251"	"15"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"14065"	""	"纨绔公子"	"0"	"0"	"0"	"0"	"42522"	"42520"	"42528"	"42521"	"42522"	"42523"	"0"	"42524"	"42525"	"42526"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"694755100"	""	"100001"	"20000"	"100010"	"1000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4253"	"[FFCC00]【主线】[-]"	"人在何处"	"217"	"0"	"4252"	"15"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"14054"	""	"萧逸明"	"0"	"0"	"0"	"0"	"42532"	"42530"	"42538"	"42531"	"42532"	"42533"	"0"	"42534"	"42535"	"42536"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"694755100"	""	"100001"	"20000"	"100010"	"1000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4254"	"[FFCC00]【主线】[-]"	"招待"	"217"	"0"	"4253"	"15"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"14065"	""	"纨绔公子"	"0"	"0"	"0"	"0"	"42542"	"42540"	"42548"	"42541"	"42542"	"42543"	"0"	"42544"	"42545"	"42546"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"694755100"	""	"100001"	"20000"	"100010"	"1000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4255"	"[FFCC00]【主线】[-]"	"又威胁我"	"217"	"0"	"4254"	"15"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"14055"	""	"欧阳羽"	"0"	"0"	"0"	"0"	"42552"	"42550"	"42558"	"42551"	"42552"	"42553"	"0"	"42554"	"42555"	"42556"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"694755100"	""	"100001"	"20000"	"100010"	"1000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4256"	"[FFCC00]【主线】[-]"	"欺负人"	"217"	"0"	"4255"	"15"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"14065"	""	"纨绔公子"	"0"	"0"	"0"	"0"	"42562"	"42560"	"42568"	"42561"	"42562"	"42563"	"0"	"42564"	"42565"	"42566"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"694755100"	""	"100001"	"20000"	"100010"	"1000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4257"	"[FFCC00]【主线】[-]"	"翻找线索"	"217"	"0"	"4256"	"16"	"0"	"0"	""	"1"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"-1"	""	"自动"	"0"	"0"	"0"	"0"	"42572"	"42570"	"42578"	"42571"	"42572"	"42573"	"0"	"42574"	"42575"	"42576"	"0"	"0"	"810141"	"1"	"0"	"0"	"1"	""	""	"14068"	"0"	"0"	""	""	""	""	"694755100"	""	"100001"	"20000"	"100010"	"1000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4258"	"[FFCC00]【主线】[-]"	"找到浮土"	"217"	"0"	"4257"	"16"	"0"	"0"	""	"1"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"-1"	""	"自动"	"0"	"0"	"0"	"0"	"42582"	"42580"	"42588"	"42581"	"42582"	"42583"	"0"	"42584"	"42585"	"42586"	"0"	"0"	"810142"	"1"	"0"	"0"	"1"	""	""	"14069"	"0"	"0"	""	""	""	""	"694755100"	""	"100001"	"20000"	"100010"	"1000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4259"	"[FFCC00]【主线】[-]"	"翻找机关"	"218"	"0"	"4258"	"16"	"0"	"0"	""	"1"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"-1"	""	"自动"	"0"	"0"	"0"	"0"	"42592"	"42590"	"42598"	"42591"	"42592"	"42593"	"0"	"42594"	"42595"	"42596"	"0"	"0"	"810143"	"1"	"0"	"0"	"1"	""	""	"14070"	"0"	"0"	""	""	""	""	"696846943"	""	"100001"	"20000"	"100010"	"1000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4260"	"[FFCC00]【主线】[-]"	"密道裂缝"	"218"	"0"	"4259"	"16"	"0"	"0"	""	"1"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"-1"	""	"自动"	"0"	"0"	"0"	"0"	"42602"	"42600"	"42608"	"42601"	"42602"	"42603"	"0"	"42604"	"42605"	"42606"	"0"	"0"	"810141"	"1"	"0"	"0"	"1"	""	""	"14068"	"0"	"0"	""	""	""	""	"696846943"	""	"100001"	"20000"	"100010"	"1000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4261"	"[FFCC00]【主线】[-]"	"潜入"	"218"	"0"	"4260"	"16"	"0"	"0"	""	"1"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"-1"	""	"自动"	"0"	"0"	"0"	"0"	"42612"	"42610"	"42618"	"42611"	"42612"	"42613"	"0"	"42614"	"42615"	"42616"	"0"	"0"	"810142"	"1"	"0"	"0"	"1"	""	""	"14069"	"0"	"0"	""	""	""	""	"696846943"	""	"100001"	"20000"	"100010"	"1000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4262"	"[FFCC00]【主线】[-]"	"机关归位"	"218"	"0"	"4261"	"16"	"0"	"0"	""	"1"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"-1"	""	"自动"	"0"	"0"	"0"	"0"	"42622"	"42620"	"42628"	"42621"	"42622"	"42623"	"0"	"42624"	"42625"	"42626"	"0"	"0"	"810143"	"1"	"0"	"0"	"1"	""	""	"14070"	"0"	"0"	""	""	""	""	"696846943"	""	"100001"	"20000"	"100010"	"1000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
